Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Livro de Revisões completo,2º Chave,Consumo Urbano,Consumo Extra Urbano,Condição,VIN,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,Possibilidade de financiamento,Tipo de cor,Classe do veículo,IUC,Inspecção válida até,Origem,Não fumador,IVA Discriminado,Autonomia Máxima,Sub-modelo,Consumo Combinado,Bateria,Garantia de Fábrica até,Capacidade da bateria,ou até,Autonomia,Consumo,Site,Portugal,Data
Profissional,Renault,Kadjar,1.5 dCi Exclusive,Diesel,Maio,2017,126 244 km,1 461 cm3,110 cv,SUV / TT,Preto,Manual,6,5,5,Tracção dianteira,,18 Meses,2,,Sim,,,Usados,Mostrar VIN,15 990,8091656505,4 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-kadjar-1-5-dci-exclusive-ID8PBLuN.html,Sim,Sim,,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Captur,1.5 dCi Exclusive,Diesel,Junho,2018,94 004 km,1 461 cm3,110 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,,18 Meses,,,Sim,,,Usados,,18 400,8087106220,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-ID8PiFL6.html,,Sim,Metalizado,Classe 1,,1 Julho 2024,Importado,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,B 180,d Progressive,Diesel,Setembro,2019,66 044 km,1 461 cm3,116 cv,Monovolume,Cinzento,Manual,6,5,5,Tracção dianteira,,18 Meses,,Sim,Sim,,,Usados,,23 900,8090515067,4 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-d-progressive-ID8PvYyw.html,Sim,Sim,Metalizado,Classe 1,,1 Setembro 2025,,Sim,,,Classe B,"4,10 l/100km",,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Captur,0.9 TCE Exclusive,Gasolina,Abril,2019,37 891 km,898 cm3,90 cv,SUV / TT,Vermelho,Manual,5,5,5,Tracção dianteira,146 g/km,18 Meses,1,Sim,Sim,"6,30 l/100km","4,80 l/100km",Usados,Mostrar VIN,15 890,8091624085,2 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-0-9-tce-exclusive-ID8PBD3T.html,Sim,Sim,,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,VW,Passat Variant,2.0 TDi Confortline DSG,Diesel,Janeiro,2019,169 500 km,1 968 cm3,150 cv,Carrinha,Preto,Automática,6,5,5,Tracção dianteira,,18 Meses,1,Sim,Sim,"5,10 l/100km",,Usados,,18 890,8089054018,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-2-0-tdi-confortline-dsg-ID8PqQtc.html,Sim,Sim,,Classe 1,,1 Janeiro 2025,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Opel,Mokka,1.2 T Elegance,Gasolina,Junho,2022,25 523 km,1 199 cm3,100 cv,SUV / TT,Azul,Manual,6,5,5,,124 g/km,18 Meses,,,,,,Usados,,23 490,8090890412,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-mokka-1-2-t-elegance-ID8Pyycs.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,118,d Line Sport Auto,Diesel,Julho,2018,105 562 km,1 995 cm3,150 cv,Sedan,Preto,Automática,,5,5,,104 g/km,18 Meses,,,,,,Usados,Mostrar VIN,20 900,8090411866,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-118-d-line-sport-auto-ID8PvxHY.html,Sim,Sim,Metalizado,,,,Importado,Sim,,,Série 1,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mazda,6,2.2 Kombi SKYACTIV-D Aut. Center-Line,Diesel,Julho,2015,150 800 km,2 191 cm3,150 cv,Carrinha,Preto,Automática,,5,5,Tracção dianteira,,18 Meses,,,Sim,6 l/100km,,Usados,,16 000,8091762329,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mazda-6-2-2-kombi-skyactiv-d-aut-center-line-ID8PCd1D.html,,Sim,Metalizado,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Ford,EcoSport,1.0 EcoBoost Titanium Plus,Gasolina,Janeiro,2021,54 246 km,998 cm3,125 cv,SUV / TT,Cinzento,Manual,6,5,5,,119 g/km,18 Meses,,,,,,Usados,,17 750,8091802230,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-ecosport-1-0-ecoboost-titanium-plus-ID8PCnpc.html,Sim,Sim,Metalizado,,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Fiat,500X,1.0 FireFly Cross,Gasolina,Agosto,2021,56 725 km,999 cm3,120 cv,SUV / TT,Branco,Manual,6,5,5,,142 g/km,18 Meses,,,,,,Usados,Mostrar VIN,16 900,8090922581,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500x-1-0-firefly-cross-ID8PyGzj.html,Sim,Sim,Metalizado,,,,Importado,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,VW,Polo,1.0 TSI Confortline DSG,Gasolina,Julho,2018,81 009 km,999 cm3,95 cv,Utilitário,Cinzento,Automática,,5,5,,101 g/km,18 Meses,,,,,,Usados,,16 500,8091127419,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-polo-1-0-tsi-confortline-dsg-ID8PzxR9.html,Sim,Sim,Metalizado,Classe 1,,,Importado,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Jeep,Renegade,1.3 T Limited DCT,Gasolina,Julho,2020,93 528 km,1 332 cm3,150 cv,SUV / TT,Branco,Automática,6,5,5,Tracção dianteira,156 g/km,18 Meses,,Sim,Sim,"7,30 l/100km","5,80 l/100km",Usados,Mostrar VIN,21 980,8091011852,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jeep-renegade-1-3-t-limited-dct-ID8Pz3Na.html,Sim,Sim,Metalizado,Classe 1,"180,34 €",,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Audi,A5 Sportback,2.0 TDI Multitronic,Diesel,Dezembro,2017,66 500 km,1 968 cm3,150 cv,Sedan,Preto,Automática,1,5,5,Tracção dianteira,119 g/km,,,,,"5,30 l/100km","4,10 l/100km",Usados,Mostrar VIN,28 500,8091775526,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a5-sportback-2-0-tdi-multitronic-ID8PCgsu.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Mégane Sport Tourer,BLUE dCi 115 INTENS,Diesel,Outubro,2021,129 750 km,1 461 cm3,115 cv,Carrinha,Branco,Manual,6,5,5,,123 g/km,18 Meses,1,Sim,Sim,"4,50 l/100km",,Usados,,18 500,8091173905,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-blue-dci-115-intens-ID8PzJVW.html,Sim,Sim,Metalizado,Classe 1,,,Importado,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,X1,16 d sDrive Advantage,Diesel,Março,2018,145 580 km,1 496 cm3,116 cv,SUV / TT,Branco,Manual,6,5,5,,,18 Meses,,Sim,Sim,,,Usados,,24 900,8091877197,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-advantage-ID8PCGUl.html,Sim,Sim,,Classe 1,,,,Sim,,,Série X,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,A4 Avant,2.0 TDI S-line,Diesel,Maio,2015,165 010 km,1 968 cm3,150 cv,Carrinha,Preto,Manual,6,5,5,,,18 Meses,,,Sim,,,Usados,,19 900,8091877193,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-s-line-ID8PCGUh.html,Sim,Sim,,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Toyota,Prius,1.8 Plug-In Luxury Pele,Híbrido Plug-In,Março,2017,143 000 km,1 798 cm3,122 cv,Utilitário,Cinzento,Automática,,5,4,Tracção dianteira,,18 Meses,1,Sim,Sim,,,Usados,,21 000,8091175458,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-prius-1-8-plug-in-luxury-pele-ID8PzKlY.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Clio,1.0 TCe Intens,Gasolina,Março,2022,41 712 km,999 cm3,90 cv,Citadino,Preto,Manual,,5,,,,36 Meses,,,,,,Usados,,18 490,8091937574,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-intens-ID8PCVCa.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Zoe,Limited 50,Eléctrico,Julho,2021,54 183 km,,136 cv,Citadino,Cinzento,Automática,,5,,,,36 Meses,,,,,,Usados,,22 990,8091937582,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-zoe-limited-50-ID8PCVCi.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,208,1.2 PureTech Active Pack,Gasolina,Maio,2022,31 800 km,1 199 cm3,75 cv,Utilitário,Branco,Manual,,5,5,,,36 Meses,,,,,,Usados,Mostrar VIN,17 390,8091937571,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-pack-ID8PCVC7.html,Sim,Sim,,,,,Nacional,,,,,"5,20 l/100km",,5 Março 2027,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,420,d Pack M Auto,Diesel,Junho,2014,210 000 km,1 995 cm3,184 cv,Cabrio,Preto,Automática,8,2,4,,,18 Meses,,,Sim,,,Usados,,25 500,8091127963,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-420-d-pack-m-auto-ID8PzxZW.html,Sim,Sim,Metalizado,,,,Nacional,,,,Série 4,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Clio,1.0 TCe Exclusive,Gasolina,Setembro,2020,64 653 km,999 cm3,100 cv,Citadino,Vermelho,Manual,,5,,,,18 Meses,,,,,,Usados,,17 490,8091937567,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-exclusive-ID8PCVC3.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 220,BlueTEC AMG Line Aut.,Diesel,Julho,2014,77 093 km,2 143 cm3,170 cv,Sedan,Cinzento,Automática,,4,5,Tracção traseira,109 g/km,18 Meses,,,Sim,"5,30 l/100km","3,60 l/100km",Usados,Mostrar VIN,22 900,8091877190,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-bluetec-amg-line-aut-ID8PCGUe.html,Sim,Sim,,Classe 1,"241,50 €",,Nacional,Sim,,,Classe C,"4,30 l/100km",,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Clio,1.0 TCe Exclusive,Gasolina,Setembro,2020,100 024 km,999 cm3,100 cv,Citadino,Cinzento,Manual,,5,,,,18 Meses,,,,,,Usados,,15 990,8091937561,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-exclusive-ID8PCVBX.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,BMW,520,d Pack M Auto,Diesel,Dezembro,2014,260 000 km,1 995 cm3,190 cv,Carrinha,Cinzento,Automática,,5,,,,,,,,,,Usados,,19 000,8091920346,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PCS8i.html,,,,,,,,,,,Série 5,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Clio,1.0 TCe Exclusive,Gasolina,Setembro,2020,49 207 km,999 cm3,100 cv,Citadino,Cinzento,Manual,,5,,,,18 Meses,,,,,,Usados,,17 490,8091937554,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-exclusive-ID8PCVBQ.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Toyota,C-HR,1.8 HSD Comfort+P.Style,Híbrido (Gasolina),Setembro,2017,122 488 km,1 798 cm3,122 cv,SUV / TT,Azul,Automática,,5,5,Tracção dianteira,109 g/km,24 Meses,1,Sim,Sim,"3,40 l/100km",4 l/100km,Usados,Mostrar VIN,22 900,8091937539,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hsd-comfort-p-style-ID8PCVBB.html,,Sim,Metalizado,Classe 1,,14 Setembro 2025,Nacional,Sim,,850 km,,,,14 Setembro 2027,,200 000 km,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Mégane Sport Tourer,1.3 TCe GT Line,Gasolina,Dezembro,2020,47 786 km,1 332 cm3,140 cv,Carrinha,Cinzento,Manual,,5,,,,18 Meses,,,,,,Usados,,20 990,8091937544,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-3-tce-gt-line-ID8PCVBG.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Grand Scénic,1.3 TCe Limited,Gasolina,Novembro,2021,61 245 km,1 332 cm3,140 cv,Monovolume,Cinzento,Manual,,5,,,,36 Meses,,,,,,Usados,,25 490,8091937536,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-3-tce-limited-ID8PCVBy.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Mégane Sport Tourer,1.5 Blue dCi GT Line,Diesel,Fevereiro,2020,73 696 km,1 461 cm3,115 cv,Carrinha,Cinzento,Manual,,5,,,,18 Meses,,,,,,Usados,,22 490,8091937528,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-gt-line-ID8PCVBq.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,SEAT,Leon ST,1.4 e-Hybrid FR DSG,Híbrido Plug-In,Julho,2021,67 978 km,1 395 cm3,204 cv,Carrinha,Cinzento,Automática,7,5,5,,,18 Meses,,Sim,Sim,,,Usados,,27 750,8091877189,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-leon-st-1-4-e-hybrid-fr-dsg-ID8PCGUd.html,Sim,Sim,Metalizado,Classe 1,,,Nacional,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Clio,1.0 TCe RS Line,Gasolina,Novembro,2022,28 479 km,999 cm3,90 cv,Citadino,Cinzento,Manual,,5,,,,36 Meses,,,,,,Usados,,19 990,8091624544,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-rs-line-ID8PBDbi.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Clio,1.0 TCe RS Line,Gasolina,Novembro,2022,30 174 km,999 cm3,90 cv,Citadino,Vermelho,Manual,,5,,,,36 Meses,,,,,,Usados,,18 990,8091937510,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-rs-line-ID8PCVB8.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Captur,1.0 TCe RS Line,Gasolina,Outubro,2022,28 354 km,999 cm3,90 cv,SUV / TT,Outra,Manual,,5,,,,36 Meses,,,,,,Usados,,22 490,8091937515,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-0-tce-rs-line-ID8PCVBd.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Clio,1.0 TCe RS Line,Gasolina,Novembro,2022,29 838 km,999 cm3,90 cv,Citadino,Preto,Manual,,5,,,,36 Meses,,,,,,Usados,,18 990,8091937503,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-rs-line-ID8PCVB1.html,Sim,Sim,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Janeiro,2019,152 769 km,1 461 cm3,116 cv,Utilitário,Cinzento,Automática,7,5,5,Tracção dianteira,127 g/km,18 Meses,1,Sim,Sim,,,Usados,,25 950,8091924065,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PCT6h.html,,Sim,Metalizado,Classe 1,,,,Sim,,,Classe A,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,BMW,X2,20 d sDrive Auto Pack M,Diesel,Junho,2019,90 000 km,1 995 cm3,190 cv,SUV / TT,Preto,Automática,8,5,5,Tracção dianteira,138 g/km,,1,Sim,,,,Usados,Mostrar VIN,32 000,8091223967,3 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-20-d-sdrive-auto-pack-m-ID8PzVYn.html,,,Metalizado,Classe 1,,14 Junho 2025,Nacional,Sim,,,Série X,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Audi,A4 Avant,35 TDI Advanced S tronic,Diesel,Abril,2022,59 000 km,1 968 cm3,163 cv,Carrinha,Preto,Automática,7,5,5,Tracção dianteira,129 g/km,18 Meses,1,Sim,Sim,"4,30 l/100km","3,60 l/100km",Usados,Mostrar VIN,39 250,8090727948,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-35-tdi-advanced-s-tronic-ID8PxRV4.html,,Sim,,Classe 1,215 €,,Nacional,,Sim,,,,,1 Abril 2025,,,,,StandVirtual,Yes,2024-03-05
Profissional,Skoda,Superb Break,2.0 TDI Ambition,Diesel,Dezembro,2022,15 267 km,1 968 cm3,150 cv,Carrinha,Preto,Manual,6,5,5,Tracção dianteira,,18 Meses,,,Sim,,,Usados,,33 900,8091838715,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/skoda-superb-break-2-0-tdi-ambition-ID8PCvTF.html,,Sim,Metalizado,Classe 1,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Jeep,Avenger,Altitude,Eléctrico,Janeiro,2024,500 km,,156 cv,SUV / TT,Cinzento,Automática,,5,,,,,,,,,,Usados,,44 500,8091920246,3 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/jeep-avenger-altitude-ID8PCS6G.html,,,,,,,,,,,,,,,,,570 km,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,3008,,Híbrido (Gasolina),Fevereiro,2021,49 000 km,1 598 cm3,300 cv,SUV / TT,Cinzento,Automática,,5,5,,,36 Meses,,,,,,Usados,Mostrar VIN,31 990,8090633669,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-ID8Pxtpr.html,Sim,Sim,,,,,Nacional,,,,,"1,30 l/100km",,5 Março 2027,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,308 SW,1.5 BlueHDi Allure EAT8,Diesel,Março,2023,18 500 km,1 499 cm3,130 cv,Carrinha,Cinzento,Automática,,5,5,,,36 Meses,,,,,,Usados,Mostrar VIN,31 890,8091601586,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-allure-eat8-ID8PBxd0.html,Sim,Sim,,,,,Nacional,,,,,5 l/100km,,5 Março 2027,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,e-308,54 kWh First Edition,Eléctrico,Dezembro,2023,500 km,,156 cv,Utilitário,Branco,Automática,,5,5,,,36 Meses,,,,,,Usados,Mostrar VIN,44 500,8091601588,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-e-308-54-kwh-first-edition-ID8PBxd2.html,Sim,Sim,,,,,Nacional,,,,,,,5 Março 2027,,,,,StandVirtual,Yes,2024-03-05
Profissional,Kia,XCeed,1.6 GDi PHEV Drive,Híbrido Plug-In,Agosto,2023,13 000 km,1 580 cm3,141 cv,SUV / TT,Branco,Automática,6,5,5,Tracção dianteira,32 g/km,36 Meses,,Sim,Sim,,,Usados,Mostrar VIN,32 490,8091601572,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/kia-xceed-1-6-gdi-phev-drive-ID8PBxcM.html,,,Metalizado,Classe 1,,,Nacional,,,,,,,15 Agosto 2030,,150 000 km,,,StandVirtual,Yes,2024-03-05
Particular,Renault,Alaskan,Cabine Dupla 4x4 dCi 190 Aut. INTENS,Diesel,Novembro,2019,105 000 km,2 298 cm3,190 cv,SUV / TT,Azul,Automática,,4,5,Integral,,,1,Sim,Sim,,,Usados,,32 500,8090729343,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-alaskan-cabine-dupla-4x4-dci-190-aut-intens-ID8PxSiz.html,,,Metalizado,Classe 2,,24 Novembro 2024,Importado,Sim,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 220,d Aut.,Diesel,Setembro,2017,84 700 km,2 143 cm3,170 cv,Coupé,Preto,Automática,9,2,4,Tracção traseira,121 g/km,18 Meses,1,,Sim,"5,20 l/100km","4,30 l/100km",Usados,Mostrar VIN,35 900,8091793339,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-aut-ID8PCl5N.html,Sim,Sim,Metalizado,,,,Nacional,Sim,,,Classe C,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,BMW,520,d Pack M Auto,Diesel,Abril,2017,125 000 km,1 995 cm3,190 cv,Carrinha,Preto,Automática,8,4,5,Tracção traseira,114 g/km,18 Meses,1,Sim,Sim,,,Usados,,32 999,8085859552,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8Pdrry.html,Sim,Sim,Mate,Classe 1,225 €,15 Abril 2024,Importado,Sim,,900 km,Série 5,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,VW,Golf,2.0 TSI GTI Performance,Gasolina,Dezembro,2019,31 500 km,1 984 cm3,245 cv,Utilitário,Branco,Manual,6,5,5,Tracção dianteira,155 g/km,18 Meses,1,Sim,Sim,"8,70 l/100km",,Usados,,31 999,8088452838,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tsi-gti-performance-ID8Pok4K.html,Sim,Sim,Metalizado,Classe 1,235 €,,Importado,Sim,,820 km,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Renault,Austral,,Gasolina,Janeiro,2023,18 367 km,1 199 cm3,200 cv,Sedan,Cinzento,,,5,,,,36 Meses,,,,,,Usados,Mostrar VIN,42 600,8091423439,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-austral-ID8PAMRF.html,Sim,,,,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Particular,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Junho,2020,107 115 km,1 461 cm3,116 cv,Utilitário,Preto,Automática,7,5,5,Tracção dianteira,,,,Sim,Sim,,,Usados,,32 900,8091775547,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PCgsP.html,,,Metalizado,Classe 1,,,,Sim,,,Classe A,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard,Diesel,Junho,2023,14 100 km,1 598 cm3,116 cv,SUV / TT,Cinzento,Manual,,5,5,,,75 Meses,,,,,,Usados,Mostrar VIN,38 490,8091266176,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-vanguard-ID8PA7Xa.html,Sim,Sim,,,,,Nacional,,,,,"5,30 l/100km",,26 Junho 2030,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,e-208,50 kWh Allure,Eléctrico,Dezembro,2023,100 km,,136 cv,Utilitário,Branco,Automática,,5,5,,,36 Meses,,,,,,Usados,Mostrar VIN,35 000,8091601587,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-e-208-50-kwh-allure-ID8PBxd1.html,Sim,Sim,,,,,Nacional,,,,,,,5 Março 2027,,,,,StandVirtual,Yes,2024-03-05
Profissional,Peugeot,e-2008,Active,Eléctrico,Novembro,2023,100 km,,136 cv,SUV / TT,Preto,Automática,,5,5,,,36 Meses,,,,,,Usados,Mostrar VIN,39 900,8091601591,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-e-2008-active-ID8PBxd5.html,Sim,Sim,,,,,Nacional,,,,,,,5 Março 2027,,,,,StandVirtual,Yes,2024-03-05
Profissional,Ford,Mustang Mach-E,Standard,Eléctrico,Novembro,2021,27 689 km,,269 cv,SUV / TT,Vermelho,Automática,,5,5,Integral,,36 Meses,,Sim,Sim,,,Usados,,42 900,8087208408,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-mustang-mach-e-standard-ID8Pj6li.html,,Sim,Metalizado,Classe 1,,,Nacional,,,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,CLA 180,d Style Plus Aut.,Diesel,Março,2023,29 802 km,1 950 cm3,116 cv,Sedan,Branco,Automática,,4,,Tracção dianteira,,24 Meses,,,Sim,"5,30 l/100km","3,60 l/100km",Usados,Mostrar VIN,39 800,8091472035,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-style-plus-aut-ID8PAZwt.html,Sim,Sim,,,,,Nacional,,Sim,,Classe CLA,"4,20 l/100km",,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Opel,Vivaro,1.5 CDTi L2H1 Essentia,Diesel,Junho,2020,132 000 km,1 499 cm3,120 cv,Carrinha,Branco,Manual,6,5,9,Tracção dianteira,,18 Meses,1,Sim,Sim,5 l/100km,,Usados,,31 500,8091877232,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-vivaro-1-5-cdti-l2h1-essentia-ID8PCGUU.html,Sim,Sim,,Classe 1,,,Nacional,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2024-03-05
Profissional,Mercedes-Benz,C 200,d Station 9G-TRONIC Avantgarde,Diesel,Fevereiro,2021,161 000 km,1 597 cm3,160 cv,Carrinha,Preto,Automática,9,5,5,Tracção traseira,,18 Meses,1,Sim,Sim,5 l/100km,,Usados,,32 600,8091499687,5 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-station-9g-tronic-avantgarde-ID8PB6Ht.html,,Sim,Metalizado,Classe 1,,,,Sim,,,Classe C,,,,,,,,StandVirtual,Yes,2024-03-05
